help_cat,help_type,loc,loc_extra,nums,per,text,tid,time
NOT_COVID,BLOOD,[],[],"['8017197476', '7363879762']",[]," ( INTRODUCING PROJECT BLOODRUSH Unique Project in Town Waiting to be vaccinated ? ? Save a life before you save your life. : Donate blood on the Go.. Donate blood before VACCINATION. Donating Money Is Great, NCCIye But Donating Blood Is Even Better. BLOODMATES \Contact: 8017197476 (Nitasha) 7363879762 (Pritam) ",xxxx,2021-05-14T15:55:35.676815

NOT_COVID,ICU_BED,"['jadavpur', 'baghajatin', 'garia station', 'kasba', 'dhakuria']","['jadavpur', 'baghajatin', 'garia station', 'kasba', 'dhakuria']",[],[]," for Covid Patients * FREE FOOD HOME DELIVERY FOR COVID PATIENTS AND THOSE GOING TO BED UNFED * FOR THOSE RESIDING IN THE AREA: JADAVPUR, BAGHAJATIN,GARIA STATION, KASBA,DHAKURIA. IF YOU'RE GOING TO BED UNFED OR YOU'RE HAVING DIFFICULTIESDUE TO THE PANDEMIC. JUST GIVE US A CALL. WE'LL TRY OUR BEST TO REACH OUT FOR HELP. (LoL SMM Se� 40) ho Var O cielo holt ",xxxx,2021-05-14T15:55:40.461318

NOT_COVID,OXYGEN_BED,"['dhakuria', 'salt lake', 'mukundapur', 'dhakuria', 'salt lake', 'dhakuria', 'mukundapur']","['dhakuria', 'salt lake', 'mukundapur', 'dhakuria', 'salt lake', 'dhakuria', 'mukundapur']","['9831174101', '9903025666', '6291464122', '3366800000', '7044067851', '7044041203', '3366800000', '3366800000']",[],"AMRI HELPLINE NUMBERS: DHAKURIA | SALT LAKE | MUKUNDAPUR Hotel Quarantine Centre (Satellite Centre) Dhakuria | 9831174101 Salt Lake | 9903025666 Home Sample Collection 6291464122 Virtual Home Care 033-66800000 Fever Clinic Dhakuria I 70440 67851 Mukundapur! 70440 41203 Tele Consultation 033-66800000 In case of an emergency, call 24x7 Helpline Number Issued in Public Interest by 033-66800000 <> AM TALS ",xxxx,2021-05-14T15:55:46.624926

NOT_COVID,OXYGEN_BED,"['hospitals n centre', 'centre']","['hospitals n centre', 'centre']",[],[],AMRI Hospitals n Centre & Satellite Centre re Vaccinatio ,xxxx,2021-05-14T15:55:52.290135

NOT_COVID,OXYGEN_BED,"['hospitals n centre', 'centre']","['hospitals n centre', 'centre']",[],[],AMRI Hospitals n Centre & Satellite Centre re Vaccinatio ,xxxx,2021-05-14T15:55:54.449284

NOT_COVID,BLOOD,[],[],[],[], ,xxxx,2021-05-14T15:55:56.061335

NOT_COVID,BLOOD,[],[],[],[],LEV RPA ESLER eA (3 A ,xxxx,2021-05-14T15:55:59.465276

NOT_COVID,BLOOD,[],[],[],[], ,xxxx,2021-05-14T15:56:01.405331

NOT_COVID,OTHER,[],[],[],[], Ce eee ee a ,xxxx,2021-05-14T15:56:03.301075

NOT_COVID,OXYGEN_BED,"['meds mukesh medical hall', 'opp', '. nims hospital', 'punjagutta', 'to', 'khairatabad rd', 'matha nagar', 'somajiguda', 'hyderabad', 'telangana']","['meds mukesh medical hall', 'opp', '. nims hospital', 'punjagutta', 'to', 'khairatabad rd', 'matha nagar', 'somajiguda', 'hyderabad', 'telangana']","['50008209849', '9160544001']",[],"COVID-19 @: , RESOURCES a. F NT) BOL Tite) HYDERABAD Bevacizumab, favipiravir and other Covid meds Mukesh Medical Hall 6-3-666/1/2, 3 & 4D, Opp. NIMS Hospital, Punjagutta, to, Khairatabad Rd, Matha Nagar, Somajiguda, Hyderabad, Telangana 500082 098495 44001, 9160544001 Verified at 10:55, 14/05/2021 on C74 ea location Although we are cross-checking on calls, please use your own (UG RATOM COMER TOM CLa CLLRS Mato using any of the information ",xxxx,2021-05-14T15:56:15.214729

NOT_COVID,ICU_BED,"['hyderabad', 'dilsukh nagar main rd', 'dilsukhnagar', 'hyderabad', 'telangana']","['hyderabad', 'dilsukh nagar main rd', 'dilsukhnagar', 'hyderabad', 'telangana']","['500036040', '41891999', '9866942220']",[],"COVID-19 @: , SS ea. OF rT bod HYDERABAD Oxygen beds, icu beds without ventilator Not taking very critical patients Nikhil Hospitals Gaddi Annaram Cross Road, Dilsukh Nagar Main Rd, Dilsukhnagar, Hyderabad, Telangana 500036 040 4189 1999, 9866942220 Verified at 13:02, 14/05/2021 Si TEM ea lecation Although we are cross-checking on calls, please use your own (UNG RAT ORCL R IMC La CLLRS tan using any of the information ",xxxx,2021-05-14T15:56:18.385227

NOT_COVID,OXYGEN_BED,"['hyderabad', 'mumbai', '. big bazar', 'balaji nagar', 'kukatpally', 'hyderabad', 'telangana']","['hyderabad', 'mumbai', '. big bazar', 'balaji nagar', 'kukatpally', 'hyderabad', 'telangana']","['500072040', '68252525', '+917989844615']",[],"COVID-19 @: , RESOURCES a. F AID BOL Tite) HYDERABAD Oxygen beds OMNI Hospitals Mumbai Hwy, opp. BIG BAZAR, Balaji Nagar, Kukatpally, Hyderabad, Telangana 500072 040 6825 2525, +917989844615 (talk here before going) Verified at 13:05, 14/05/2021 Swipe up for location Although we are cross-checking on calls, please use your own (UG RATO MCL OM EMI OM CLA LCLLRS Mato using any of the information ",xxxx,2021-05-14T15:56:21.289013

NOT_COVID,ICU_BED,"['faridabadtor santosh hospital', 'metro rd', 'new industrial township', 'f', 'new industrial two 3', 'new industrial town', 'faridabad', 'haryana']","['faridabadtor santosh hospital', 'metro rd', 'new industrial township', 'f', 'new industrial two 3', 'new industrial town', 'faridabad', 'haryana']",['12100109312'],[],"COVID-19 �, RESOURCES a. F AID BOL Tite) FARIDABAD Oxygen beds, icu beds with ventilator Santosh Hospital Shop No. 3F, 189, Metro Rd, New Industrial Township 2b, Block F, New Industrial Two 3, New Industrial Town, Faridabad, Haryana 121001 093122 74548 Verified at 13:18, 14/05/2021 Swipe up for location Although we are cross-checking on calls, please use your own (UG RAT ORCL OM EMI OMCLaLCLLRS atone using any of the information ",xxxx,2021-05-14T15:56:26.777008

NOT_COVID,ICU_BED,"['haridwar', 'trust hospital', 'shyampur', 'sajanpur pille', 'haridwar', 'uttarakhand']","['haridwar', 'trust hospital', 'shyampur', 'sajanpur pille', 'haridwar', 'uttarakhand']",['24940897200'],[],"COVID-19 @: , RESOURCES a. F NT) BOL Tite) HARIDWAR Few oxygen beds, and few icu without ventilator SHRI DHRUV CHARITABLE TRUST HOSPITAL SHYAMPUR, SAJANPUR PILLE, Haridwar, Uttarakhand 249408 9720004529 Verified at 13:31, 14/05/2021 CSwipe up for location Although we are cross-checking on calls, please use your own (UG RATO MCL OM ARIMA LCLLRS atone using any of the information ",xxxx,2021-05-14T15:56:29.822877

NOT_COVID,ICU_BED,"['bipap mansaram hospital', 'najafgarh rd', 'ram nagar colony', 'ram nagar', 'nangloi', 'new delhi', 'delhi']","['bipap mansaram hospital', 'najafgarh rd', 'ram nagar colony', 'ram nagar', 'nangloi', 'new delhi', 'delhi']",['11004182858'],[],"COVID-19 Se RESOURCES � �8: CL Tite) HOSPITAL BEDS UPDATE ta Oxygen beds, icu without ventilator or bipap Mansaram Hospital Main Najafgarh Rd, Ram Nagar Colony, Ram Nagar, Nangloi, New Delhi, Delhi 110041 8285853737 Verified at 18:46, 14/05/2021 Swipe 74 ey ReeVTONAD Aaa oe rye a en hee ae na Lhasa Fra ae fs ",xxxx,2021-05-14T15:56:34.942293

NOT_COVID,OXYGEN_BED,"['bangalore', 'town hall', 'town hall']","['bangalore', 'town hall', 'town hall']",[],[],"COVID-19 8. Tato] 0] (ol M1 XY, BANGALORE Ten Tats 1st day Parking at Town Hall, Bengaluru Many people benefitted Oe ON RTPA GEC) 3) Parking : Town Hall Verified at 13:48 on 14/05/2021 Although we are cross-checking on calls, please use your own discretion and verify details before using any of the information ",xxxx,2021-05-14T15:56:37.878815

NOT_COVID,OXYGEN_BED,['covid'],['covid'],['7023557768'],[],"COVID-19 @., RESOURCES B28 AID BOs JAIPUR 10-15 oxygen beds available, no icu Covid care centre Radha Soami Satsang Beas Jaipur Help desk - 7023557768 Verified at 14:19, 14/05/2021 ",xxxx,2021-05-14T15:56:39.726435

NOT_COVID,BLOOD,[],[],[],[], ,xxxx,2021-05-14T15:56:40.885937

NOT_COVID,OXYGEN,[],[],"['+9194142100', '99982816600']",[],"COVID-19 @ , RESOURCES a. F AID BOs JAIPUR Free Ambulance service with oxygen (Mini oxygen cylinder - upto 1 hour) +91 94142 10099 9828166007 Verified at 15:08, 14/05/2021 ",xxxx,2021-05-14T15:56:42.851395

NOT_COVID,OXYGEN_BED,"['dehradun road', 'rishikesh ho', 'rishikesh', 'uttarakhand']","['dehradun road', 'rishikesh ho', 'rishikesh', 'uttarakhand']",['9760068666'],[],"COVID-19 @. , RESOURCES a. 8 rT) BOs ate mid atel Oxygen refill Dehradun Road, Rishikesh HO, Rishikesh - 249201 (Near Indian Oil Petrol Pi), Uttarakhand 09760068666 Verified at 15:20, 14/05/2021 ",xxxx,2021-05-14T15:56:44.954652

NOT_COVID,OXYGEN_BED,"['lucknow', 'lucknow', 'uttar pradesh']","['lucknow', 'lucknow', 'uttar pradesh']",['9119666688'],[],"Bae eS nM J 8 LUCKNOW Ambulance services Available 9119666688 Lucknow Uttar Pradesh Although we are cross-checking validity on calls, please use careful discretion before using the given information. ",xxxx,2021-05-14T15:56:47.201753

NOT_COVID,OXYGEN_BED,"['lucknow', 'allahabad', 'nadarganj', 'lucknow', 'allahabad', 'naini']","['lucknow', 'allahabad', 'nadarganj', 'lucknow', 'allahabad', 'naini']",['9651777776'],[],"COVID-1 ae ey India OXYGEN REFILL 9651777776 Two plants, one in Lucknow and one in Allahabad. Refilling is happening in these two locations. 1. Murari Gases Pvt. Ltd. Nadarganj, Lucknow https://g.co/kgs/NPYHR9 2. Pererhat Chemicals Pvt. Ltd. Allahabad, Naini https://g.co/kgs/5v1 Dfd Verified at 5:13 P.M, 14-05 If you do not have such resources but know people who do, kindly encourage them to step forward and put their extra resources to use. ",xxxx,2021-05-14T15:56:50.521072

NOT_COVID,BLOOD,[],[],[],[],PEC) RESOURCES AID ,xxxx,2021-05-14T15:56:51.705609

NOT_COVID,OXYGEN_BED,"['mysore', 'india']","['mysore', 'india']",[],[],"AMBULANCE SERVICES MYSORE LUCKNOW RUDRAPUR COVID-19 � , RESOURCES BR. 8 AID oY, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:56:57.464291

NOT_COVID,OXYGEN_BED,"['mysore', 'india']","['mysore', 'india']",[],[],"AMBULANCE SERVICES MYSORE LUCKNOW RUDRAPUR COVID-19 � , RESOURCES BR. 8 AID oY, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:00.157391

NOT_COVID,OXYGEN_BED,"['mysore', 'mysore', 'karnataka']","['mysore', 'mysore', 'karnataka']",['9343110884'],[],"MYSORE Ambulance service (no oxygen) Amritakripa Charitable Hospital Mysore, Karnataka 9343110884 Verified at 8:35 P.M, 14-05 COVID-19 � RESOURCES �@: Inte Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:03.102944

NOT_COVID,OXYGEN_BED,['lucknow'],['lucknow'],['9119666688'],[],"LUCKNOW Ambulance service (with oxygen) 9119666688 Verified at 8:45 P.M, 14-05 COVID-19 -@: . CT Tae, oF AID Bod Inte Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:05.768359

NOT_COVID,OXYGEN_BED,"['agra kanpur noida', 'india']","['agra kanpur noida', 'india']",[],[],"Hospital Beds AGRA KANPUR NOIDA RESOURCES 4x. nD @: India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:09.953966

NOT_COVID,OXYGEN_BED,"['agra kanpur noida', 'india']","['agra kanpur noida', 'india']",[],[],"Hospital Beds AGRA KANPUR NOIDA RESOURCES 4x. nD @: India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:12.683829

NOT_COVID,OXYGEN_BED,"['medical college and research center', 'panki', 'kanpur']","['medical college and research center', 'panki', 'kanpur']",['9415045044'],[],"100+ OXYGEN BEDS AVAILABLE Narayana Medical college and research center, Panki, Kanpur Contact - 9415045044 COVID-19 -@:. Verified at 5:28, 14/05/2021 RESOURCES Roy AID WY, Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:15.675516

NOT_COVID,OXYGEN_BED,['chunni ganj'],['chunni ganj'],[],[],"OXYGEN BEDS AVAILABLE Apollo Spectra Hospitals 14/138 Chunni Ganj Near BNSD college Kanpur (COlmierc = SEO sia 0s COVID-19 -@:. Ctl aa Verified at 5:24, 14/05/2021 AID Sst Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:19.119816

NOT_COVID,OXYGEN_BED,"['priya hospital', 'banka', 'kanpur', 'nagar']","['priya hospital', 'banka', 'kanpur', 'nagar']",['9453830780'],[],"25+ OXYGEN BEDS AVAILABLE Priya Hospital D-25, HIG, World Bank Barra, Kanpur Nagar - 208027 Contact - 9453830780 COVID-19 -@:. Verified at 5:30, 14/05/2021 RESOURCES R- oF AID WY, Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:22.113000

NOT_COVID,OXYGEN_BED,"['pulse hospital', 'agra']","['pulse hospital', 'agra']","['8445282484', '8630056218']",[],"OXYGEN BEDS AVAILABLE Pulse Hospital, Agra Contact - 8445282484, 8630056218 COVID-19 -@:. Verified at 5:17, 14/05/2021 RESOURCES i. oF AID WY, it Tr) Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:24.941967

NOT_COVID,OXYGEN_BED,"['jyoti jeevan hospital', 'awas vikas', 'bhodlaa', 'agra']","['jyoti jeevan hospital', 'awas vikas', 'bhodlaa', 'agra']",['9897029148'],[],"OXYGEN BEDS AVAILABLE JYOTI JEEVAN HOSPITAL Sector L, AWAS VIKAS, Bhodlaa , AGRA Contact - 9897029148 a ' COVID-19 � , Verified at 5:21, 14/05/2021 tte va 29 @: ) Od Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:28.723552

NOT_COVID,OXYGEN_BED,['lucknow'],['lucknow'],[],[],"Hospital Beds LUCKNOW COVID-19 -@: . RESOURCES i. oF nD BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:36.669928

NOT_COVID,OXYGEN_BED,['lucknow'],['lucknow'],[],[],"Hospital Beds LUCKNOW COVID-19 -@: . RESOURCES i. oF nD BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:39.209759

NOT_COVID,OXYGEN_BED,"['park', 'mahanagar', 'lucknow', 'uttar pradesh']","['park', 'mahanagar', 'lucknow', 'uttar pradesh']",['9336785050'],[],"OXYGEN BEDS AVAILABLE iin name> irae Broan Ae l ale) alesoxXc aie dle SiOle ae Park, Mahanagar, Lucknow, Uttar Pradesh 226006 WONTAGI- 9336785050 @ COVID-19 -@: . RESOURCES Koy nT BOs Verified at 16:32, 14/05/2021 Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:42.639828

NOT_COVID,OXYGEN_BED,"['lucknow', 'india']","['lucknow', 'india']",['9415022002'],[],"55 OXYGEN BEDS AVAILABLE ADVANCE NEURO AND GEN. HOSPITAL aid larxela)peslelit-]a) 016] aa ncerele| Lucknow Contact - 9415022002 COVID-19 -@: . RESOURCES @- nT BOs Verified at 16:35, 14/05/2021 India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:45.755044

NOT_COVID,OXYGEN_BED,['lucknow metro hospital gomti nagar lucknow'],['lucknow metro hospital gomti nagar lucknow'],['8896650786'],[],"25+ OXYGEN BEDS AVAILABLE LUCKNOW METRO HOSPITAL Gomti Nagar lucknow Contact- 8896650786 COVID-19 -@: . Gt Cea. Verified at 16:41, 14/05/2021 AID ea India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:48.736088

NOT_COVID,ICU_BED,"['vijay tower', 'cp', '-', '1', 'vastu khand', 'gomti nagar', 'lucknow', 'uttar pradesh']","['vijay tower', 'cp', '-', '1', 'vastu khand', 'gomti nagar', 'lucknow', 'uttar pradesh']",['22601091196'],[],"3 ICU beds (WITH Ventilator) 3 Oxygen beds Make Well Hospital & Trauma Cenre Vijay Tower, CP-1, Vastu Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010 9119690303 COVID-19 -@: . Gt Cea. oF Verified at 16:48, 14/05/2021 AID het Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:53.093464

NOT_COVID,OXYGEN_BED,"['kamakhaya hospital sarai mali ka krasinga', 'hardoi rd', 'chaupatiyan', 'chowk', 'lucknow', 'uttar pradesh']","['kamakhaya hospital sarai mali ka krasinga', 'hardoi rd', 'chaupatiyan', 'chowk', 'lucknow', 'uttar pradesh']",['+919415002546'],[],"ICU beds available (with non invasive ventilator i.e with Bipap, but no proper ventilator beds) Oxygen beds available Kamakhaya Hospital Sarai Mali Ka Krasinga, Hardoi Rd, Chaupatiyan, Chowk, Lucknow, Uttar Pradesh 226003 +919415002546 COVID-19 -@: . Gt aa Verified at 16:47, 14/05/2021 AID Set Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:57:56.912699

NOT_COVID,OXYGEN_BED,"['gcrg memorial hospital chandrika devi road', 'lucknow', 'india']","['gcrg memorial hospital chandrika devi road', 'lucknow', 'india']",['8400000643'],[],"OXYGEN BEDS AVAILABLE GCRG MEMORIAL HOSPITAL Chandrika Devi Road Lucknow Contact- 8400000643 COVID-19 -@: . Gt Ca. oF Verified at 16:52, 14/05/2021 AID ee India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:00.116296

NOT_COVID,OXYGEN_BED,[],[],[],[],"Covid Aid Resources Hospital Beds, Medicines, Ambulance, Oxygen eh eee yA COVID-19 -@: . RESOURCES KR. oF nT BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:04.639628

NOT_COVID,OXYGEN_BED,[],[],[],[],"Covid Aid Resources Hospital Beds, Medicines, Ambulance, Oxygen eh eee yA COVID-19 -@: . RESOURCES KR. oF nT BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:07.724271

NOT_COVID,ICU_BED,[],[],[],[],"AMBULANCE Ambulance with oxygen Support and ventilator Hyderabad SSS) eer COVID-19 -@: . RESOURCES RF Verified at 13:16, 14/05/2021 AID BOs Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:10.559476

NOT_COVID,OXYGEN_BED,"['jeedtla', 'shapur nagar main rd', 'sbi bank', 'apiic colony', 'shapur nagar', 'chinthal', 'jeedimetla', 'hyderabad', 'telangana']","['jeedtla', 'shapur nagar main rd', 'sbi bank', 'apiic colony', 'shapur nagar', 'chinthal', 'jeedimetla', 'hyderabad', 'telangana']","['500055040', '23090503', '791903244444']",[],"Oxygen beds SIGMA HOSPITALS JEEDIMETLA 22-4/1, Shapur Nagar Main Rd, near SBI Bank, APIIC Colony, Shapur Nagar, Chinthal, Jeedimetla, Hyderabad, Telangana 500055 040� 2309 0503) 7919032444444 ; Rt ae Verified at 13:10, 14/05/2021 LLL xt Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:13.900324

NOT_COVID,OXYGEN_BED,"['mumbai', 'big bazar', 'balaji nagar', 'kukatpally', 'hyderabad', 'telangana']","['mumbai', 'big bazar', 'balaji nagar', 'kukatpally', 'hyderabad', 'telangana']","['500072040', '68252525', '+917989844615']",['rene'],"Oxygen beds OMNI Hospitals Mumbai Hwy, opp. BIG BAZAR, Balaji Nagar, Kukatpally, Hyderabad, Telangana 500072 040 6825 2525 +917989844615 (talk here before going) ; Rene Verified at 13:05, 14/05/2021 bd Sets Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:17.280739

NOT_COVID,ICU_BED,"['hospitals gaddi annaram cross road', 'dilsukh nagar main rd', 'dilsukhnagar', 'hyderabad', 'telangana', 'sr']","['hospitals gaddi annaram cross road', 'dilsukh nagar main rd', 'dilsukhnagar', 'hyderabad', 'telangana', 'sr']",[],[],"Oxygen beds, icu beds without ventilator Not taking very critical patients Nikhil Hospitals Gaddi Annaram Cross Road, Dilsukh Nagar Main Rd, Dilsukhnagar, Hyderabad, Telangana 500036 OIG Al esS) (SSIS), Sreteleie4 28 ; Se Verified at 13:02, 14/05/2021 AID �a Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:20.893661

NOT_COVID,OXYGEN_BED,"['meds mukesh medical hall', 'opp', '. nims hospital', 'punjagutta', 'to', 'khairatabad rd', 'matha nagar', 'somajiguda', 'hyderabad', 'telangana']","['meds mukesh medical hall', 'opp', '. nims hospital', 'punjagutta', 'to', 'khairatabad rd', 'matha nagar', 'somajiguda', 'hyderabad', 'telangana']","['50008209849', '9160544001']",[],"Bevacizumab, favipiravir and other Covid meds Mukesh Medical Hall 6-3-666/1/2, 3 & 4D, Opp. NIMS Hospital, Punjagutta, to, Khairatabad Rd, Matha Nagar, Somajiguda, Hyderabad, Telangana 500082 098495 44001, 9160544001 ; Stee Verified at 10:45 AM, 14/05/2021 LLL xt Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:24.517637

NOT_COVID,OXYGEN,['india'],['india'],[],[],"OXYGEN CONCENTRATORS PAN-INDIA COVID-19 � , RESOURCES i. 8 AID , India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:28.701494

NOT_COVID,OXYGEN,['india'],['india'],[],[],"OXYGEN CONCENTRATORS PAN-INDIA COVID-19 � , RESOURCES i. 8 AID , India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:31.396602

NOT_COVID,OXYGEN_BED,['gurgaon'],['gurgaon'],['+9196253213'],[],"GURGAON 5 Litres, 7 Litres and 9 Litres Medical Concentrator Available Pickup from Gurgaon +91 96253 21386 (WHATSAPP ONLY) Limited pieces only. Only for serious buyers. VO CC RT On URS sy a teehee AID -O Inte Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:36.055281

NOT_COVID,OXYGEN_BED,['india'],['india'],['9940078094'],[],"ey based in Chennai 5 litre Rs 90,000 plus gst ( medical grade) 1-7 litre Rs 72,000 plus gst (non medical grade ) Freight as per Actuals Advance payment Pick up or delivery (charges apply) 9940078094 eT Ces NEG CC RRR NN Re ea) {1 eee India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:40.703651

NOT_COVID,OXYGEN_BED,"['france', 'us']","['france', 'us']",['8469666190'],[],"Edy 84696 66190 Pan India delivery 5L for 70k With 3 year warranty for compressor and 1 year manufacturer's warranty Company Name - MyHomePlus OxyConcentrators (Spare parts procured from France and US) Verified at 10:40 P.M, 13-05 tao coy India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:44.314328

NOT_COVID,OXYGEN_BED,[],[],"['+9192058227', '79919205822']",[],"NOIDA Specification: CANTA SL (imported) Price: Rs. 70,000 + 12% GST = Rs. 78,400 Limited stock; offer until stock lasts Invoice will be provided Buyer to collect equipment from Greater Noida on 11/05/2021 after confirmation of reservation 100% advance payment via bank transfer (no cash) Call/WhatsApp on +91 92058 22779 919205822779 Pickup from noida re Lieto) ea AID Bod Verified at 10:41 P.M, 13-05 POC Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:47.844414

NOT_COVID,OXYGEN_BED,"['uttarakhand', 'india']","['uttarakhand', 'india']",[],[],"Hospital Beds Pave eT! CHAMPAWAT (UTTARAKHAND) COVID-19 -@: . RESOURCES Koy nT BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:52.118141

NOT_COVID,OXYGEN_BED,"['uttarakhand', 'india']","['uttarakhand', 'india']",[],[],"Hospital Beds Pave eT! CHAMPAWAT (UTTARAKHAND) COVID-19 -@: . RESOURCES Koy nT BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:55.114029

NOT_COVID,OXYGEN_BED,"['kalindi hospital jiwangarh', 'chakrata road', 'vikas nagar dehradun', 'dehradun']","['kalindi hospital jiwangarh', 'chakrata road', 'vikas nagar dehradun', 'dehradun']",['+9178951513'],[],"PVE! Oxygen beds available Kalindi Hospital Jiwangarh Line, Chakrata Road, Vikas Nagar Dehradun, Dehradun - 248198 +91 78951 513380 COVID-19 �... Verified at 17:35,13/05/2021 RESID Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:58:58.209526

NOT_COVID,OXYGEN_BED,['delhi'],['delhi'],[],[],"Hospital Beds DELHI-NCR UTTARAKHAND COVID-19 � , RESOURCES RK. 8 AID BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:04.032050

NOT_COVID,OXYGEN_BED,['delhi'],['delhi'],[],[],"Hospital Beds DELHI-NCR UTTARAKHAND COVID-19 � , RESOURCES RK. 8 AID BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:06.774411

NOT_COVID,ICU_BED,"['faridabad', 'lotus hospital', 'best hospital', 'faridabad', 'no 2', 'ballabhgarh', '-', 'sohna rd', 'jeevan nagar', 'jiwan colony il', 'faridabad', 'inte', 'ace', 'india']","['faridabad', 'lotus hospital', 'best hospital', 'faridabad', 'no 2', 'ballabhgarh', '-', 'sohna rd', 'jeevan nagar', 'jiwan colony il', 'faridabad', 'inte', 'ace', 'india']",['9792175508'],[],"FARIDABAD Oxygen beds, ICU beds without ventilator Lotus Hospital - Best Hospital in Faridabad Plot no 2, Ballabhgarh-Sohna Rd, Jeevan Nagar, Jiwan Colony Il, Sector 53, Faridabad, inte] ace] ate alee 097921 75508 COVID-19 �: , CET Cao Verified at 4:12 P.M, 13-05 LLL eet India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:10.366978

NOT_COVID,ICU_BED,"['cm patel hospital', 'best hospital', 'shahdara e - 7', 'main 100 feet rd', 'west jyoti nagar', 'jyoti nagar west', 'block a', 'jyoti nagar', 'shahdara', 'extension', 'delhi', 'india']","['cm patel hospital', 'best hospital', 'shahdara e - 7', 'main 100 feet rd', 'west jyoti nagar', 'jyoti nagar west', 'block a', 'jyoti nagar', 'shahdara', 'extension', 'delhi', 'india']","['11009409810', '9311836031']",[],"148 | 8 oxygen beds, ICU with bipap not ventilator available CM Patel Hospital - Best hospital in Shahdara E-7, Main 100 Feet Rd, West Jyoti Nagar, Jyoti Nagar West, Block A, Jyoti Nagar, Shahdara, Extension, Delhi 110094 098108 69200, 9311836031 COVID-19 � , RESOURCES gy, Verified at 4:17 P.M, 13-05 AID �, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:15.154321

